,0,1,2,3,4,5,6,7,8,9,braid_knot_env,braid_knot_env_0_1,braid_knot_env_0_1_limexp,braid_knot_env_0_1_limexp_u,braid_knot_env_0_1_limexp_k2
348,-2,-2,-2,-1,1,2,-1,-1,-2,-2,3,3,3,3,3
349,-2,-2,-2,-1,1,2,-1,1,-2,2,1,1,1,1,1
350,-2,-2,-2,-1,1,2,-1,2,-2,1,1,1,1,1,1
351,-2,-2,-2,-1,1,2,-1,2,2,1,2,2,2,2,4
352,-2,-2,-2,-1,1,2,1,-2,-2,-1,2,4,2,2,4
353,-2,-2,-2,-1,1,2,1,-1,-2,-2,2,2,2,2,2
354,-2,-2,-2,-1,1,2,1,1,1,-1,2,2,2,2,2
355,-2,-2,-2,-1,1,2,1,1,1,1,3,3,3,3,3
356,-2,-2,-2,-1,1,2,2,-2,1,-1,1,1,1,1,1
357,-2,-2,-2,-1,1,2,2,-1,-1,-2,2,2,2,2,2
358,-2,-2,-2,-1,2,-2,-2,-2,-1,-2,4,4,4,4,4
359,-2,-2,-2,-1,2,-2,-2,-2,1,-2,3,3,3,3,3
360,-2,-2,-2,-1,2,-2,-2,1,-2,1,2,4,2,2,2
361,-2,-2,-2,-1,2,-2,-1,-2,-2,2,3,3,3,3,3
362,-2,-2,-2,-1,2,-2,-1,-2,1,-1,3,3,5,3,3
363,-2,-2,-2,-1,2,-2,-1,1,-1,2,2,2,2,2,2
364,-2,-2,-2,-1,2,-2,-1,1,1,-2,2,2,2,2,2
365,-2,-2,-2,-1,2,-2,-1,1,1,2,1,1,1,1,1
366,-2,-2,-2,-1,2,-2,-1,2,-1,-1,3,3,3,3,3
367,-2,-2,-2,-1,2,-2,1,-2,2,-2,2,2,2,2,2
368,-2,-2,-2,-1,2,-2,1,-2,2,2,1,1,1,1,1
369,-2,-2,-2,-1,2,-2,1,1,-1,2,1,1,1,1,1
370,-2,-2,-2,-1,2,-2,1,2,-2,-2,2,2,2,2,2
371,-2,-2,-2,-1,2,-2,1,2,2,-2,1,1,1,1,1
372,-2,-2,-2,-1,2,-2,2,-1,-2,-1,3,3,3,3,3
373,-2,-2,-2,-1,2,-2,2,-1,-2,1,4,4,4,4,4
374,-2,-2,-2,-1,2,-1,-2,-2,2,1,4,4,4,4,4
375,-2,-2,-2,-1,2,-1,-2,-1,-1,1,3,3,3,3,5
376,-2,-2,-2,-1,2,-1,-2,-1,1,-1,3,3,3,3,3
377,-2,-2,-2,-1,2,-1,-2,1,2,-2,4,8,4,4,4
378,-2,-2,-2,-1,2,-1,-2,1,2,2,3,3,3,3,3
379,-2,-2,-2,-1,2,-1,-1,-1,2,1,4,6,4,4,4
380,-2,-2,-2,-1,2,-1,-1,2,1,2,3,3,3,3,3
381,-2,-2,-2,-1,2,-1,1,1,2,-1,31,1,1,1,1
382,-2,-2,-2,-1,2,-1,1,2,1,-2,3,7,9,3,3
383,-2,-2,-2,-1,2,-1,2,-1,-2,2,2,4,2,2,2
384,-2,-2,-2,-1,2,-1,2,-1,1,-1,2,4,2,2,2
385,-2,-2,-2,-1,2,-1,2,-1,2,2,1,5,3,1,3
386,-2,-2,-2,-1,2,-1,2,1,-2,2,3,3,3,3,3
387,-2,-2,-2,-1,2,-1,2,1,-1,-1,2,6,2,2,2
388,-2,-2,-2,-1,2,-1,2,2,-2,1,3,3,3,3,3
389,-2,-2,-2,-1,2,1,-2,-2,2,-1,2,4,2,2,2
390,-2,-2,-2,-1,2,1,-2,-1,1,1,3,3,5,3,3
391,-2,-2,-2,-1,2,1,-2,2,-2,-1,2,2,2,2,2
392,-2,-2,-2,-1,2,1,-1,1,-2,1,3,3,3,3,3
393,-2,-2,-2,-1,2,1,-1,1,2,-1,1,5,1,1,1
394,-2,-2,-2,-1,2,1,1,1,-2,1,4,4,4,4,4
395,-2,-2,-2,-1,2,1,1,2,1,-2,2,2,10,4,4
396,-2,-2,-2,-1,2,1,2,-1,-1,1,1,1,1,1,1
397,-2,-2,-2,-1,2,1,2,-1,2,-2,1,1,1,1,1
398,-2,-2,-2,-1,2,1,2,1,-1,-1,3,5,1,1,1
399,-2,-2,-2,-1,2,1,2,2,2,-1,2,6,2,2,2
400,-2,-2,-2,-1,2,1,2,2,2,1,3,5,3,3,3
401,-2,-2,-2,-1,2,2,-2,2,1,2,2,4,2,4,2
402,-2,-2,-2,-1,2,2,-1,-2,1,1,5,5,5,5,5
403,-2,-2,-2,-1,2,2,-1,-1,-1,2,4,4,6,4,4
404,-2,-2,-2,-1,2,2,-1,2,-2,2,3,3,3,3,3
405,-2,-2,-2,-1,2,2,1,-1,1,-2,3,5,3,3,3
406,-2,-2,-2,-1,2,2,1,-1,1,2,2,2,2,2,2
407,-2,-2,-2,-1,2,2,1,1,-1,2,2,2,2,2,2
408,-2,-2,-2,-1,2,2,2,-1,-2,1,5,5,5,5,5
409,-2,-2,-2,-1,2,2,2,1,-2,1,4,4,4,4,4
410,-2,-2,-2,-1,2,2,2,1,2,1,5,5,3,3,3
411,-2,-2,-2,1,-2,-2,-2,-2,1,-2,5,5,9,5,9
412,-2,-2,-2,1,-2,-2,-2,-1,2,1,4,4,4,4,4
413,-2,-2,-2,1,-2,-2,-1,-2,-2,-2,4,4,4,4,4
414,-2,-2,-2,1,-2,-2,-1,-1,-1,-2,4,4,4,4,4
415,-2,-2,-2,1,-2,-2,1,-2,-2,-2,5,5,5,5,5
416,-2,-2,-2,1,-2,-2,1,-2,2,-2,4,6,4,4,4
417,-2,-2,-2,1,-2,-2,1,2,1,1,2,4,4,4,4
418,-2,-2,-2,1,-2,-2,2,2,1,2,2,2,2,2,2
419,-2,-2,-2,1,-2,-1,-2,-1,-2,2,3,3,3,3,3
420,-2,-2,-2,1,-2,-1,-2,-1,-1,-1,4,6,4,4,6
421,-2,-2,-2,1,-2,-1,-1,-2,1,-2,5,5,5,5,5
422,-2,-2,-2,1,-2,-1,1,-2,-1,2,2,2,2,2,2
423,-2,-2,-2,1,-2,-1,1,-1,-2,-1,3,3,3,3,3
424,-2,-2,-2,1,-2,-1,1,2,1,-2,3,3,15,3,3
425,-2,-2,-2,1,-2,-1,2,1,1,-1,3,3,3,3,5
426,-2,-2,-2,1,-2,1,-2,-1,-2,-2,5,3,3,3,3
427,-2,-2,-2,1,-2,1,-2,-1,-1,1,4,4,2,2,2
428,-2,-2,-2,1,-2,1,-2,1,-1,1,3,3,3,3,3
429,-2,-2,-2,1,-2,1,-2,1,2,-2,3,3,3,3,3
430,-2,-2,-2,1,-2,1,-2,2,-2,1,3,3,3,3,3
431,-2,-2,-2,1,-2,1,-2,2,2,-1,3,3,3,3,3
432,-2,-2,-2,1,-2,1,-1,-2,-1,2,2,2,2,2,2
433,-2,-2,-2,1,-2,1,-1,-1,-2,-1,3,3,3,3,3
434,-2,-2,-2,1,-2,1,1,-1,-2,-1,4,2,2,2,2
435,-2,-2,-2,1,-2,1,1,-1,2,-1,3,3,5,3,3
436,-2,-2,-2,1,-2,1,1,1,2,-1,4,8,4,4,4
437,-2,-2,-2,1,-2,1,2,-1,-2,-2,4,4,6,4,4
438,-2,-2,-2,1,-2,1,2,1,1,1,3,3,3,3,3
439,-2,-2,-2,1,-2,2,-2,1,2,-1,3,3,3,3,3
440,-2,-2,-2,1,-2,2,-1,-2,-1,-1,3,3,3,3,3
441,-2,-2,-2,1,-2,2,-1,-2,1,-1,2,2,2,2,2
442,-2,-2,-2,1,-2,2,1,-2,1,1,4,4,4,4,4
443,-2,-2,-2,1,-2,2,1,1,1,2,3,3,3,3,3
444,-2,-2,-2,1,-2,2,2,-2,-1,-2,2,2,2,2,6
445,-2,-2,-2,1,-2,2,2,-2,1,2,2,2,2,2,2
446,-2,-2,-2,1,-1,-2,-2,-2,-1,1,3,3,7,3,3
447,-2,-2,-2,1,-1,-2,-2,-2,1,1,4,4,6,4,4
448,-2,-2,-2,1,-1,-2,-2,-2,2,-2,3,3,3,3,3
449,-2,-2,-2,1,-1,-2,-2,1,-1,2,2,2,2,2,2
450,-2,-2,-2,1,-1,-2,-2,2,-1,-1,3,3,3,3,3
451,-2,-2,-2,1,-1,-2,-2,2,1,1,3,3,3,3,3
452,-2,-2,-2,1,-1,-2,-2,2,2,-2,2,2,2,2,2
453,-2,-2,-2,1,-1,-2,-1,-1,-1,-1,4,4,4,4,4
454,-2,-2,-2,1,-1,-2,-1,-1,-1,1,3,3,5,3,3
455,-2,-2,-2,1,-1,-2,-1,-1,2,-2,3,3,3,3,3
456,-2,-2,-2,1,-1,-2,-1,1,-2,-2,3,3,3,3,3
457,-2,-2,-2,1,-1,-2,1,-1,-1,-1,3,3,3,3,3
458,-2,-2,-2,1,-1,-2,1,1,2,-2,3,3,3,3,3
459,-2,-2,-2,1,-1,-2,1,2,-2,-1,2,2,2,2,2
460,-2,-2,-2,1,-1,-2,1,2,-2,1,3,3,3,3,3
461,-2,-2,-2,1,-1,-2,2,-2,1,1,3,3,3,3,3
462,-2,-2,-2,1,-1,-1,-2,-1,-2,1,3,5,3,3,3
463,-2,-2,-2,1,-1,-1,-2,1,2,-1,2,4,2,2,4
464,-2,-2,-2,1,-1,-1,-1,-2,2,-2,3,3,3,3,3
465,-2,-2,-2,1,-1,-1,-1,2,1,-1,2,2,2,2,2
466,-2,-2,-2,1,-1,-1,1,-2,2,2,1,1,1,1,1
467,-2,-2,-2,1,-1,-1,1,-1,-1,-2,3,3,3,3,3
468,-2,-2,-2,1,-1,-1,1,1,1,-2,3,3,3,3,3
469,-2,-2,-2,1,-1,-1,2,1,2,-1,1,1,1,1,1
470,-2,-2,-2,1,-1,1,-2,-2,-1,-2,3,3,5,3,3
471,-2,-2,-2,1,-1,1,-2,-2,1,-2,4,4,4,4,4
472,-2,-2,-2,1,-1,1,-2,-1,-2,-1,3,3,3,3,3
473,-2,-2,-2,1,-1,1,-1,-2,-2,2,2,2,2,2,2
474,-2,-2,-2,1,-1,1,-1,-2,-1,1,2,2,2,2,2
475,-2,-2,-2,1,-1,1,1,-2,-1,1,3,3,3,3,3
476,-2,-2,-2,1,-1,1,1,-2,2,2,2,2,2,2,2
477,-2,-2,-2,1,-1,1,1,-1,1,-2,3,3,3,3,5
478,-2,-2,-2,1,-1,1,1,1,1,2,3,3,3,3,3
479,-2,-2,-2,1,-1,1,2,-2,1,2,2,2,2,2,2
480,-2,-2,-2,1,-1,1,2,1,-2,-1,1,1,1,1,1
481,-2,-2,-2,1,-1,1,2,1,-2,1,2,2,8,2,2
482,-2,-2,-2,1,-1,1,2,1,2,-1,2,2,2,2,2
483,-2,-2,-2,1,-1,2,-2,-2,-2,-2,3,3,3,3,3
484,-2,-2,-2,1,-1,2,-2,-2,-1,-1,3,3,3,3,3
485,-2,-2,-2,1,-1,2,-2,-1,1,-2,2,2,2,2,2
486,-2,-2,-2,1,-1,2,-2,1,-1,2,1,1,1,1,1
487,-2,-2,-2,1,-1,2,-2,2,-2,-2,2,2,2,2,2
488,-2,-2,-2,1,-1,2,-2,2,2,-2,1,1,1,1,1
489,-2,-2,-2,1,-1,2,-1,-2,-2,1,2,2,2,2,2
490,-2,-2,-2,1,-1,2,-1,-2,2,-1,2,2,2,2,2
491,-2,-2,-2,1,-1,2,-1,-1,-2,-2,3,3,3,3,3
492,-2,-2,-2,1,-1,2,-1,-1,-2,2,2,2,2,2,2
493,-2,-2,-2,1,-1,2,-1,1,-2,2,1,1,1,1,1
494,-2,-2,-2,1,-1,2,1,-2,2,1,2,2,4,2,2
495,-2,-2,-2,1,-1,2,1,-1,2,-2,1,1,1,1,1
496,-2,-2,-2,1,-1,2,2,-2,-2,-2,2,2,2,2,2
497,-2,-2,-2,1,1,-2,-2,-2,1,-1,4,4,4,4,4
498,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,2,4
499,-2,-2,-2,1,1,-2,-2,2,1,1,4,4,4,4,4
500,-2,-2,-2,1,1,-2,-2,2,2,-2,3,3,3,3,3
501,-2,-2,-2,1,1,-2,-2,2,2,2,2,2,2,2,2
502,-2,-2,-2,1,1,-2,-1,-1,1,-1,4,4,4,4,4
503,-2,-2,-2,1,1,-2,-1,1,-2,2,3,3,3,3,3
504,-2,-2,-2,1,1,-2,-1,2,2,1,4,4,6,4,4
505,-2,-2,-2,1,1,-2,1,-2,-2,-1,2,2,4,4,4
506,-2,-2,-2,1,1,-2,1,1,2,2,3,3,3,3,3
507,-2,-2,-2,1,1,-2,1,2,-2,-1,3,3,3,3,3
508,-2,-2,-2,1,1,-2,1,2,2,-1,4,6,4,4,4
509,-2,-2,-2,1,1,-2,1,2,2,1,5,5,7,5,5
510,-2,-2,-2,1,1,-2,2,2,-2,2,2,2,2,2,2
511,-2,-2,-2,1,1,-2,2,2,2,-2,2,2,2,2,2
512,-2,-2,-2,1,1,-2,2,2,2,2,1,1,1,1,1
513,-2,-2,-2,1,1,-1,-2,-1,2,-1,4,4,4,4,4
514,-2,-2,-2,1,1,-1,-2,2,-1,2,1,1,1,1,1
515,-2,-2,-2,1,1,-1,-2,2,1,2,2,2,2,2,2
516,-2,-2,-2,1,1,-1,-1,-2,-1,-1,3,3,3,5,3
517,-2,-2,-2,1,1,-1,-1,-2,1,-1,2,2,2,2,2
518,-2,-2,-2,1,1,-1,-1,-2,2,2,1,1,1,1,1
519,-2,-2,-2,1,1,-1,1,-2,-1,-1,4,4,4,4,4
520,-2,-2,-2,1,1,-1,1,-1,-1,-2,2,2,2,2,4
521,-2,-2,-2,1,1,-1,1,2,-1,-1,3,3,3,3,3
522,-2,-2,-2,1,1,-1,1,2,-1,1,2,2,2,2,2
523,-2,-2,-2,1,1,-1,1,2,1,-1,2,2,2,2,2
524,-2,-2,-2,1,1,-1,2,1,2,1,3,3,3,3,5
525,-2,-2,-2,1,1,-1,2,2,-1,-2,3,3,5,3,5
526,-2,-2,-2,1,1,-1,2,2,-1,2,2,2,2,4,4
527,-2,-2,-2,1,1,-1,2,2,1,2,3,3,3,3,3
528,-2,-2,-2,1,1,1,-2,-1,2,-1,5,7,9,5,5
529,-2,-2,-2,1,1,1,-2,2,-1,-2,3,3,3,3,3
530,-2,-2,-2,1,1,1,-2,2,1,-2,4,4,12,4,6
531,-2,-2,-2,1,1,1,-1,-2,1,1,4,4,4,4,4
532,-2,-2,-2,1,1,1,-1,-2,2,-2,3,3,3,3,3
533,-2,-2,-2,1,1,1,-1,-1,-1,-2,2,2,2,2,2
534,-2,-2,-2,1,1,1,-1,-1,-1,2,1,1,1,1,1
535,-2,-2,-2,1,1,1,-1,-1,1,2,2,2,2,2,2
536,-2,-2,-2,1,1,1,-1,2,-2,2,2,2,2,2,2
537,-2,-2,-2,1,1,1,-1,2,2,-2,2,2,2,2,2
538,-2,-2,-2,1,1,1,1,-2,-2,-2,5,5,5,5,5
539,-2,-2,-2,1,1,1,1,-2,-2,2,4,4,4,4,4
540,-2,-2,-2,1,1,1,1,-2,-1,-1,5,5,5,5,5
541,-2,-2,-2,1,1,1,1,-2,-1,1,4,4,4,4,4
542,-2,-2,-2,1,1,1,1,-2,1,-1,4,4,4,4,4
543,-2,-2,-2,1,1,1,1,-1,-1,2,2,2,2,2,2
544,-2,-2,-2,1,1,1,1,-1,1,-2,4,4,4,4,4
545,-2,-2,-2,1,1,1,1,-1,1,2,3,3,3,3,3
546,-2,-2,-2,1,1,1,1,2,-1,1,3,3,3,3,3
547,-2,-2,-2,1,1,1,2,-2,-1,-2,3,3,3,3,3
548,-2,-2,-2,1,1,1,2,-2,1,-2,4,4,4,4,4
549,-2,-2,-2,1,1,1,2,-1,2,-1,4,4,4,4,4
550,-2,-2,-2,1,1,1,2,-1,2,1,5,5,5,5,5
551,-2,-2,-2,1,1,1,2,1,2,-1,3,3,3,3,3
552,-2,-2,-2,1,1,2,-2,-2,1,1,4,4,4,4,4
553,-2,-2,-2,1,1,2,-2,-2,2,2,2,2,2,2,2
554,-2,-2,-2,1,1,2,-2,1,-1,-2,3,3,3,3,3
555,-2,-2,-2,1,1,2,-1,2,-2,1,2,2,2,4,2
556,-2,-2,-2,1,1,2,-1,2,2,1,3,3,3,3,3
557,-2,-2,-2,1,1,2,1,-1,1,1,3,3,3,3,3
558,-2,-2,-2,1,1,2,1,1,1,-1,3,3,3,3,3
559,-2,-2,-2,1,1,2,2,-2,1,-1,2,2,2,2,2
560,-2,-2,-2,1,1,2,2,-2,1,1,3,3,3,3,3
561,-2,-2,-2,1,1,2,2,-2,2,2,1,1,1,1,1
562,-2,-2,-2,1,1,2,2,-1,1,-2,2,2,2,2,4
563,-2,-2,-2,1,2,-2,-2,-1,-2,-1,3,5,3,3,3
564,-2,-2,-2,1,2,-2,-2,1,-2,-1,4,2,4,2,2
565,-2,-2,-2,1,2,-2,-2,1,-2,1,3,3,3,3,3
566,-2,-2,-2,1,2,-2,1,-2,2,-2,3,3,3,3,3
567,-2,-2,-2,1,2,-2,1,2,-1,1,2,2,2,2,2
568,-2,-2,-2,1,2,-2,2,-2,-1,-2,2,2,2,2,2
569,-2,-2,-2,1,2,-1,-2,-2,-2,-1,3,3,3,3,3
570,-2,-2,-2,1,2,-1,-2,-2,-2,1,4,4,4,4,4
571,-2,-2,-2,1,2,-1,-2,-1,-2,-2,3,3,3,3,5
572,-2,-2,-2,1,2,-1,-2,-1,2,-2,2,2,2,2,4
573,-2,-2,-2,1,2,-1,-2,1,-2,-2,6,4,4,4,4
574,-2,-2,-2,1,2,-1,-2,1,1,-1,3,3,3,3,5
575,-2,-2,-2,1,2,-1,-2,1,1,1,4,6,4,4,4
576,-2,-2,-2,1,2,-1,-2,2,-2,1,5,3,3,3,3
577,-2,-2,-2,1,2,-1,-1,-2,-1,2,2,2,2,2,2
578,-2,-2,-2,1,2,-1,-1,-1,-2,-1,3,3,3,3,3
579,-2,-2,-2,1,2,-1,-1,2,-1,-2,4,4,4,4,4
580,-2,-2,-2,1,2,-1,1,-2,-1,-2,2,2,2,2,2
581,-2,-2,-2,1,2,-1,2,-1,-2,-2,4,6,4,4,4
582,-2,-2,-2,1,2,-1,2,-1,2,-2,3,7,3,3,3
583,-2,-2,-2,1,2,-1,2,1,-1,-1,3,5,5,3,3
584,-2,-2,-2,1,2,-1,2,1,1,-1,4,4,4,4,4
585,-2,-2,-2,1,2,-1,2,1,2,-2,4,4,4,4,4
586,-2,-2,-2,1,2,1,-2,1,1,1,5,3,3,3,3
587,-2,-2,-2,1,2,1,-2,1,2,2,5,3,1,3,3
588,-2,-2,-2,1,2,1,-1,-2,1,-2,3,5,3,3,3
589,-2,-2,-2,1,2,1,-1,-1,2,1,4,4,4,4,4
590,-2,-2,-2,1,2,1,-1,2,-1,2,2,2,2,2,2
591,-2,-2,-2,1,2,1,1,2,1,-2,3,5,7,5,5
592,-2,-2,-2,1,2,1,2,-2,2,1,3,3,3,3,3
593,-2,-2,-2,1,2,1,2,2,-2,1,3,3,3,5,3
594,-2,-2,-2,1,2,2,-2,-1,-2,1,3,3,3,3,3
595,-2,-2,-2,1,2,2,-2,2,1,-2,4,4,4,4,4
596,-2,-2,-2,1,2,2,-1,-2,1,1,4,4,4,4,6
597,-2,-2,-2,1,2,2,-1,-1,1,-2,3,3,3,3,3
598,-2,-2,-2,1,2,2,-1,2,-1,1,2,2,4,2,2
599,-2,-2,-2,1,2,2,1,-2,-1,1,4,4,4,4,4
600,-2,-2,-2,1,2,2,1,-2,1,-1,4,4,4,4,4
601,-2,-2,-2,1,2,2,1,-2,2,2,3,3,3,3,3
602,-2,-2,-2,1,2,2,1,-1,1,2,3,3,3,3,3
603,-2,-2,-2,1,2,2,1,1,-1,2,3,3,3,3,3
604,-2,-2,-2,1,2,2,2,-1,-2,-1,3,3,3,3,3
605,-2,-2,-2,1,2,2,2,1,-2,-1,2,2,2,2,2
606,-2,-2,-2,1,2,2,2,2,-1,2,3,3,3,3,3
607,-2,-2,-2,1,2,2,2,2,1,-2,5,5,5,5,5
608,-2,-2,-2,2,-2,-2,-2,-2,1,1,4,4,4,4,4
609,-2,-2,-2,2,-2,-2,-2,2,-2,2,2,2,2,2,2
610,-2,-2,-2,2,-2,-2,-1,-2,-2,-1,4,4,4,4,4
611,-2,-2,-2,2,-2,-2,-1,-1,-1,-1,4,4,4,4,4
612,-2,-2,-2,2,-2,-2,-1,-1,-1,1,3,3,3,3,3
613,-2,-2,-2,2,-2,-2,-1,-1,1,1,2,2,2,2,2
614,-2,-2,-2,2,-2,-2,1,-2,2,-1,2,2,2,2,2
615,-2,-2,-2,2,-2,-2,1,-1,-1,-1,3,3,3,3,3
616,-2,-2,-2,2,-2,-2,1,-1,2,-2,2,2,2,2,2
617,-2,-2,-2,2,-2,-2,1,1,-2,-2,4,4,4,4,4
618,-2,-2,-2,2,-2,-2,1,1,-1,1,3,3,3,3,3
619,-2,-2,-2,2,-2,-2,1,2,-2,-1,2,2,2,2,2
620,-2,-2,-2,2,-2,-2,2,1,1,-2,3,3,3,3,3
621,-2,-2,-2,2,-2,-2,2,2,1,-1,1,1,1,1,1
622,-2,-2,-2,2,-2,-1,-2,-2,1,2,2,2,2,2,2
623,-2,-2,-2,2,-2,-1,-2,-1,2,-1,3,5,3,3,3
624,-2,-2,-2,2,-2,-1,-2,1,2,-1,2,2,2,2,2
625,-2,-2,-2,2,-2,-1,-2,2,1,2,1,3,1,1,1
626,-2,-2,-2,2,-2,-1,-1,-2,-2,-2,4,4,4,4,4
627,-2,-2,-2,2,-2,-1,-1,-2,-2,2,3,3,3,3,3
628,-2,-2,-2,2,-2,-1,-1,-2,1,1,4,4,4,4,4
629,-2,-2,-2,2,-2,-1,-1,-1,1,2,2,2,2,2,2
630,-2,-2,-2,2,-2,-1,-1,2,-1,-1,3,3,3,3,3
631,-2,-2,-2,2,-2,-1,-1,2,1,-1,2,2,2,2,2
632,-2,-2,-2,2,-2,-1,-1,2,1,1,3,3,3,3,3
633,-2,-2,-2,2,-2,-1,1,-1,1,-2,2,2,2,2,2
634,-2,-2,-2,2,-2,-1,1,2,-1,-1,2,2,2,2,2
635,-2,-2,-2,2,-2,-1,2,-2,-1,2,2,2,2,2,2
636,-2,-2,-2,2,-2,-1,2,-1,-2,-1,3,3,3,3,3
637,-2,-2,-2,2,-2,-1,2,1,2,1,2,2,2,2,2
638,-2,-2,-2,2,-2,1,-2,-2,-1,-2,3,3,3,3,3
639,-2,-2,-2,2,-2,1,-2,-2,1,2,3,3,3,3,3
640,-2,-2,-2,2,-2,1,-2,-1,2,-1,4,4,4,4,4
641,-2,-2,-2,2,-2,1,-2,2,1,-2,3,3,3,3,3
642,-2,-2,-2,2,-2,1,-1,-2,1,1,3,3,3,3,3
643,-2,-2,-2,2,-2,1,-1,2,-1,1,1,1,1,1,1
644,-2,-2,-2,2,-2,1,1,-2,-2,-2,4,4,4,4,4
645,-2,-2,-2,2,-2,1,1,1,-1,-2,3,3,3,3,3
646,-2,-2,-2,2,-2,1,2,-2,1,-2,3,3,3,3,3
647,-2,-2,-2,2,-2,1,2,-1,-2,1,3,3,3,3,3
648,-2,-2,-2,2,-2,1,2,2,-1,-2,3,3,7,3,5
649,-2,-2,-2,2,-2,2,-2,-2,2,2,1,1,1,1,1
650,-2,-2,-2,2,-2,2,-2,1,-1,2,1,1,1,1,1
651,-2,-2,-2,2,-2,2,-2,1,1,-2,3,3,3,3,3
652,-2,-2,-2,2,-2,2,-1,-2,2,-1,2,2,2,2,2
653,-2,-2,-2,2,-2,2,-1,1,2,-2,1,1,1,1,1
654,-2,-2,-2,2,-2,2,-1,2,-2,-1,2,2,2,2,2
655,-2,-2,-2,2,-2,2,1,-2,-2,-1,2,2,2,2,2
656,-2,-2,-2,2,-2,2,1,-2,-2,1,3,3,3,3,3
657,-2,-2,-2,2,-2,2,1,-1,-2,-2,2,2,2,2,2
658,-2,-2,-2,2,-2,2,1,-1,1,1,2,2,2,2,2
659,-2,-2,-2,2,-2,2,1,1,-2,-2,3,3,3,3,3
660,-2,-2,-2,2,-2,2,1,1,-1,-1,1,1,1,1,1
661,-2,-2,-2,2,-2,2,1,2,2,1,3,3,3,3,3
662,-2,-2,-2,2,-2,2,2,-2,1,1,2,2,2,2,2
663,-2,-2,-2,2,-2,2,2,-1,1,-2,1,1,1,1,1
664,-2,-2,-2,2,-1,-2,-2,-2,2,-1,3,3,3,3,3
665,-2,-2,-2,2,-1,-2,-2,-1,-1,1,3,3,5,3,3
666,-2,-2,-2,2,-1,-2,1,-2,1,2,1,1,1,1,3
667,-2,-2,-2,2,-1,-2,1,-1,2,-1,2,2,2,2,2
668,-2,-2,-2,2,-1,-2,1,1,-2,-1,4,4,2,4,4
669,-2,-2,-2,2,-1,-2,1,1,-2,1,1,3,1,1,1
670,-2,-2,-2,2,-1,-2,2,-1,-2,-2,3,3,3,3,3
671,-2,-2,-2,2,-1,-2,2,1,1,-1,1,1,1,1,1
672,-2,-2,-2,2,-1,-1,-1,-2,-2,1,3,3,3,3,3
673,-2,-2,-2,2,-1,-1,-1,1,-2,2,2,2,2,2,2
674,-2,-2,-2,2,-1,-1,-1,1,-1,1,2,2,2,2,2
675,-2,-2,-2,2,-1,-1,1,-1,-2,-2,3,5,3,3,3
676,-2,-2,-2,2,-1,-1,1,2,-2,1,1,1,1,1,1
677,-2,-2,-2,2,-1,-1,1,2,2,1,2,2,2,2,4
678,-2,-2,-2,2,-1,-1,2,-2,-2,-2,3,3,3,3,3
679,-2,-2,-2,2,-1,-1,2,-1,1,-2,2,2,2,2,2
680,-2,-2,-2,2,-1,-1,2,-1,1,2,1,1,1,1,1
681,-2,-2,-2,2,-1,-1,2,1,-1,2,1,1,1,1,1
682,-2,-2,-2,2,-1,-1,2,2,1,1,2,2,2,2,2
683,-2,-2,-2,2,-1,1,-2,-2,-2,-2,3,3,3,3,3
684,-2,-2,-2,2,-1,1,-2,-2,-1,1,2,2,2,2,2
685,-2,-2,-2,2,-1,1,-2,-2,1,1,3,3,3,3,3
686,-2,-2,-2,2,-1,1,-2,-2,2,2,1,1,1,1,1
687,-2,-2,-2,2,-1,1,-2,-1,-1,-2,3,3,3,3,3
688,-2,-2,-2,2,-1,1,-2,-1,1,2,1,1,1,1,1
689,-2,-2,-2,2,-1,1,-2,2,-1,-1,2,4,2,2,2
690,-2,-2,-2,2,-1,1,-1,-1,-1,-1,3,3,3,3,3
691,-2,-2,-2,2,-1,1,-1,1,-2,-2,2,2,2,2,2
692,-2,-2,-2,2,-1,1,-1,2,-2,1,1,1,1,1,1
693,-2,-2,-2,2,-1,1,1,-2,-2,1,3,3,5,3,3
694,-2,-2,-2,2,-1,1,1,-1,1,-1,1,1,1,1,1
695,-2,-2,-2,2,-1,1,2,2,-2,-2,1,1,1,1,1
696,-2,-2,-2,2,-1,2,-2,-2,-2,-1,3,3,3,5,3
697,-2,-2,-2,2,-1,2,-2,-2,2,1,1,1,1,1,1
698,-2,-2,-2,2,-1,2,-2,-1,1,1,1,1,1,1,1
699,-2,-2,-2,2,-1,2,-2,2,2,1,2,2,2,2,2
700,-2,-2,-2,2,-1,2,-1,-2,-1,2,4,2,2,2,2
701,-2,-2,-2,2,-1,2,-1,-2,1,-2,4,4,4,4,4
702,-2,-2,-2,2,-1,2,-1,2,1,2,2,2,2,2,2
703,-2,-2,-2,2,-1,2,1,-2,-1,2,1,1,1,1,1
704,-2,-2,-2,2,-1,2,1,-2,1,-2,3,3,3,3,3
705,-2,-2,-2,2,-1,2,1,-1,2,-1,3,3,3,3,3
706,-2,-2,-2,2,-1,2,1,-1,2,1,2,2,2,2,2
707,-2,-2,-2,2,-1,2,1,1,2,-1,4,4,4,4,4
708,-2,-2,-2,2,-1,2,2,-2,-2,-1,2,2,2,2,2
709,-2,-2,-2,2,-1,2,2,-1,1,1,2,2,2,2,2
710,-2,-2,-2,2,-1,2,2,1,-1,-1,3,3,3,3,3
